,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
35791,PHP 개발자,휴먼이즈,"['php', 'html5', 'css 3', 'mysql', 'jquery']",48,1685,0,5,서울,용산구,70,2024-04-02 22:37:53.907807,https://www.jumpit.co.kr/position/15530,웹 풀스택 개발자,html5
35885,글로벌 웹 분석 관련 개발자 (웹 분석 기술 지원),콘센트릭스서비스코리아,"['html5', 'javascript', 'jsp', 'google analytics']",3,408,2,15,서울,강남구,70,2024-04-02 22:39:06.815830,https://www.jumpit.co.kr/position/15646,웹 풀스택 개발자,html5
37458,퍼블리셔(WemixPlay),위메이드,"['react', 'sass', 'scss', 'html5', 'css 3', 'javascript']",19,455,4,10,경기,성남시,70,2024-04-02 22:37:25.166185,https://www.jumpit.co.kr/position/21994,웹퍼블리셔,html5
37491,퍼블리셔(WemixPlay),위메이드,"['react', 'sass', 'scss', 'html5', 'css 3', 'javascript']",19,455,4,10,경기,성남시,70,2024-04-02 22:37:25.166185,https://www.jumpit.co.kr/position/21994,블록체인,html5
37550,[스패로우] 웹 취약점 분석 컨설턴트,파수,"['jsp', 'javascript', 'html5', 'css 3', 'windows', 'linux']",4,285,3,10,서울,마포구,70,2024-04-02 22:38:01.889774,https://www.jumpit.co.kr/position/15191,기술지원,html5
37592,글로벌 웹 분석 관련 개발자 (웹 분석 기술 지원),콘센트릭스서비스코리아,"['html5', 'javascript', 'jsp', 'google analytics']",3,408,2,15,서울,강남구,70,2024-04-02 22:39:06.815830,https://www.jumpit.co.kr/position/15646,기술지원,html5
37700,[Platform]Java Backend Server Engineer,앤서스랩코리아,"['java', 'rest api', 'aws', 'spring framework', 'mysql']",15,654,5,13,서울,강남구,70,2024-04-02 22:37:22.851201,https://www.jumpit.co.kr/position/14989,서버/백엔드 개발자,mysql
37773,[병역특례] 백엔드개발(Node.js) 산업기능요원 모집,넛지헬스케어,"['Node.js', 'mysql', 'amazon dynamodb', 'postgresql', 'elasticsearch', 'aws']",71,3924,0,3,서울,강남구,70,2024-04-02 22:37:38.890951,https://www.jumpit.co.kr/position/11999,서버/백엔드 개발자,mysql
37896,Node.js 백엔드 개발자 채용,나우코딩랩스,"['node.js', 'typescript', 'aws', 'amazon ec2', 'mysql']",19,1024,4,20,서울,중구,70,2024-04-02 22:38:11.213717,https://www.jumpit.co.kr/position/15501,서버/백엔드 개발자,mysql
38031,연구원/백엔드 개발자 (석사/2년 이상),테이텀,"['node.js', 'Python', 'Go', 'Ruby', 'mysql', 'redis', 'rabbitmq', 'MySQL', 'PostgreSQL', 'NoSql', 'Ansible']",3,57,2,4,서울,강남구,70,2024-04-02 22:38:52.914737,https://www.jumpit.co.kr/position/23543,서버/백엔드 개발자,mysql
38121,커머스 플랫폼 - 백엔드 개발자,스퀘어스,"['JavaScript', 'Node.js', 'typescript', 'java', 'python', 'Git', 'AWS', 'Redis', 'mysql']",0,22,3,9,서울,중구,70,2024-04-02 22:39:47.118733,https://www.jumpit.co.kr/position/24101,서버/백엔드 개발자,mysql
38441,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",0,103,5,10,서울,구로구,70,2024-04-02 22:37:28.603984,https://www.jumpit.co.kr/position/23389,웹 풀스택 개발자,mysql
38451,웹 풀스택 개발자 경력사원 모집,호들,"['html5', 'css 3', 'typescript', 'react', 'node.js', 'graphql', 'next.js', 'mysql', 'aws']",14,1432,3,8,서울,강남구,70,2024-04-02 22:37:34.280335,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,mysql
38471,웹 풀스택 개발자 모집,케이알메딕스,"['php', 'mariadb', 'mysql']",14,746,1,10,서울,강남구,70,2024-04-02 22:37:49.283657,https://www.jumpit.co.kr/position/15463,웹 풀스택 개발자,mysql
38479,PHP 개발자,휴먼이즈,"['php', 'html5', 'css 3', 'mysql', 'jquery']",48,1685,0,5,서울,용산구,70,2024-04-02 22:37:53.907807,https://www.jumpit.co.kr/position/15530,웹 풀스택 개발자,mysql
38603,커머스 플랫폼 - 백엔드 개발자,스퀘어스,"['JavaScript', 'Node.js', 'typescript', 'java', 'python', 'Git', 'AWS', 'Redis', 'mysql']",0,22,3,9,서울,중구,70,2024-04-02 22:39:47.118733,https://www.jumpit.co.kr/position/24101,웹 풀스택 개발자,mysql
39685,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",0,103,5,10,서울,구로구,70,2024-04-02 22:37:28.603984,https://www.jumpit.co.kr/position/23389,SW/솔루션,mysql
40584,Node.js 백엔드 개발자 채용,나우코딩랩스,"['node.js', 'typescript', 'aws', 'amazon ec2', 'mysql']",19,1024,4,20,서울,중구,70,2024-04-02 22:38:11.213717,https://www.jumpit.co.kr/position/15501,서버/백엔드 개발자,typescript
40795,서버/백엔드 개발자 채용,캔랩코리아,"['typescript', 'kubernetes', 'grpc', 'aws', 'amazon dynamodb', 'aws lambda', 'elasticsearch', 'node.js', 'JSON', 'JavaScript']",0,16,2,12,서울,서초구,70,2024-04-02 22:39:34.531913,https://www.jumpit.co.kr/position/24111,서버/백엔드 개발자,typescript
40809,커머스 플랫폼 - 백엔드 개발자,스퀘어스,"['JavaScript', 'Node.js', 'typescript', 'java', 'python', 'Git', 'AWS', 'Redis', 'mysql']",0,22,3,9,서울,중구,70,2024-04-02 22:39:47.118733,https://www.jumpit.co.kr/position/24101,서버/백엔드 개발자,typescript
40882,[쉬운 지원] 프론트엔드 개발자,르네상스랩스,"['typescript', 'react', 'javascript', 'solidity']",61,1248,3,10,서울,성동구,70,2024-04-02 22:37:27.424620,https://www.jumpit.co.kr/position/15410,프론트엔드 개발자,typescript
40899,프론트엔드 개발자 (3년 이상),테이텀,"['typescript', 'vue.js', 'angularjs', 'React', 'JavaScript', 'HTML5']",2,96,3,5,서울,강남구,70,2024-04-02 22:37:35.461725,https://www.jumpit.co.kr/position/23548,프론트엔드 개발자,typescript
40988,[Unstable Treasuries] Web3.0 / React 프론트엔드 개발자,오파트너스,"['javascript', 'typescript', 'react', 'css 3', 'html5', 'next.js', 'webpack', 'github']",15,746,3,7,서울,성동구,70,2024-04-02 22:38:14.676481,https://www.jumpit.co.kr/position/15445,프론트엔드 개발자,typescript
41029,프론트엔드팀,더이앤엠,"['next.js', 'es6', 'react.js boilerplate', 'typescript', 'React', 'mobX', 'Redux']",13,848,5,15,서울,서초구,70,2024-04-02 22:38:37.824620,https://www.jumpit.co.kr/position/15119,프론트엔드 개발자,typescript
41050,[Bodyall] React Native 프론트엔드 개발자,미디어캔,"['React Native', 'typescript', 'next.js', 'mobx', 'react query', 'Adobe XD']",10,416,3,7,서울,강서구,70,2024-04-02 22:38:48.223387,https://www.jumpit.co.kr/position/15616,프론트엔드 개발자,typescript
41139,웹 풀스택 개발자 경력사원 모집,호들,"['html5', 'css 3', 'typescript', 'react', 'node.js', 'graphql', 'next.js', 'mysql', 'aws']",14,1432,3,8,서울,강남구,70,2024-04-02 22:37:34.280335,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,typescript
41291,커머스 플랫폼 - 백엔드 개발자,스퀘어스,"['JavaScript', 'Node.js', 'typescript', 'java', 'python', 'Git', 'AWS', 'Redis', 'mysql']",0,22,3,9,서울,중구,70,2024-04-02 22:39:47.118733,https://www.jumpit.co.kr/position/24101,웹 풀스택 개발자,typescript
41467,React Native 앱개발자 채용,나우코딩랩스,"['react', 'react native', 'git', 'android os', 'ios', 'javascript', 'aws', 'typescript']",6,476,3,25,서울,중구,70,2024-04-02 22:39:07.933451,https://www.jumpit.co.kr/position/15505,크로스플랫폼 앱개발자,typescript
42100,개발팀 리드,오엔제이,"['java', 'spring', 'aws', 'react', 'typescript', 'Spring Data JPA', 'MySQL', 'Redis']",10,1182,10,20,서울,강남구,70,2024-04-02 22:38:22.732588,https://www.jumpit.co.kr/position/15716,개발 PM,typescript
43676,[Unstable Treasuries] Web3.0 / React 프론트엔드 개발자,오파트너스,"['javascript', 'typescript', 'react', 'css 3', 'html5', 'next.js', 'webpack', 'github']",15,746,3,7,서울,성동구,70,2024-04-02 22:38:14.676481,https://www.jumpit.co.kr/position/15445,프론트엔드 개발자,next.js
43717,프론트엔드팀,더이앤엠,"['next.js', 'es6', 'react.js boilerplate', 'typescript', 'React', 'mobX', 'Redux']",13,848,5,15,서울,서초구,70,2024-04-02 22:38:37.824620,https://www.jumpit.co.kr/position/15119,프론트엔드 개발자,next.js
43738,[Bodyall] React Native 프론트엔드 개발자,미디어캔,"['React Native', 'typescript', 'next.js', 'mobx', 'react query', 'Adobe XD']",10,416,3,7,서울,강서구,70,2024-04-02 22:38:48.223387,https://www.jumpit.co.kr/position/15616,프론트엔드 개발자,next.js
43827,웹 풀스택 개발자 경력사원 모집,호들,"['html5', 'css 3', 'typescript', 'react', 'node.js', 'graphql', 'next.js', 'mysql', 'aws']",14,1432,3,8,서울,강남구,70,2024-04-02 22:37:34.280335,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,next.js
45790,백엔드 개발자 채용(본사),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",103,3377,2,5,서울,송파구,70,2024-04-02 22:37:28.603984,https://www.jumpit.co.kr/position/14991,서버/백엔드 개발자,spring boot
46165,백엔드 개발자 채용(보령),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",1,541,4,8,충남,보령시,70,2024-04-02 22:39:23.007233,https://www.jumpit.co.kr/position/14992,서버/백엔드 개발자,spring boot
49882,파츠몰 전산팀 팀원 모집,파츠몰,"['erp', 'java', 'mssql', 'asp.net']",2,229,0,3,경기,고양시,70,2024-04-02 22:38:12.403579,https://www.jumpit.co.kr/position/23555,devops/시스템 엔지니어,mssql
50999,파츠몰 전산팀 팀원 모집,파츠몰,"['erp', 'java', 'mssql', 'asp.net']",2,229,0,3,경기,고양시,70,2024-04-02 22:38:12.403579,https://www.jumpit.co.kr/position/23555,기술지원,mssql
57187,React 프론트엔드 개발자 모집,이원커뮤니케이션,"['javascript', 'react', 'gitlab', 'docker', 'mariadb']",4,346,4,8,서울,금천구,70,2024-04-02 22:38:56.405369,https://www.jumpit.co.kr/position/15188,프론트엔드 개발자,mariadb
57287,웹 풀스택 개발자 모집,케이알메딕스,"['php', 'mariadb', 'mysql']",14,746,1,10,서울,강남구,70,2024-04-02 22:37:49.283657,https://www.jumpit.co.kr/position/15463,웹 풀스택 개발자,mariadb
64580,[Platform]Java Backend Server Engineer,앤서스랩코리아,"['java', 'rest api', 'aws', 'spring framework', 'mysql']",15,654,5,13,서울,강남구,70,2024-04-02 22:37:22.851201,https://www.jumpit.co.kr/position/14989,서버/백엔드 개발자,rest api
64606,백엔드 개발자 채용(본사),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",103,3377,2,5,서울,송파구,70,2024-04-02 22:37:28.603984,https://www.jumpit.co.kr/position/14991,서버/백엔드 개발자,rest api
64962,[Unstable Treasuries] 백엔드 개발자,오파트너스,"['nosql', 'firebase', 'aws', 'docker', 'node.js', 'rest api']",5,404,3,7,서울,성동구,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/15469,서버/백엔드 개발자,rest api
64981,백엔드 개발자 채용(보령),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",1,541,4,8,충남,보령시,70,2024-04-02 22:39:23.007233,https://www.jumpit.co.kr/position/14992,서버/백엔드 개발자,rest api
65321,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",0,103,5,10,서울,구로구,70,2024-04-02 22:37:28.603984,https://www.jumpit.co.kr/position/23389,웹 풀스택 개발자,rest api
65338,[병역특례] 풀스택개발 산업기능요원 모집,넛지헬스케어,"['Node.js', 'REST API', 'AWS', 'Git', 'aws', 'rest api', 'python', 'javascript', 'React', 'Redux']",61,2268,0,2,서울,강남구,70,2024-04-02 22:37:36.579874,https://www.jumpit.co.kr/position/12720,웹 풀스택 개발자,rest api
65494,CJ ONE 모바일앱 Android 시스템 개발/운영,씨제이올리브네트웍스(CJ올리브네트웍스),"['Java', 'Kotlin', 'Android OS', 'Git', 'rest api']",26,1547,5,12,서울,용산구,70,2024-04-02 22:37:35.461725,https://www.jumpit.co.kr/position/21526,안드로이드 개발자,rest api
65910,Phyton 및 인공지능(AI) 개발자 모집,티오이십일콤즈,"['ai/인공지능', 'rest api', 'python', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'machinelearning']",8,479,5,10,서울,구로구,70,2024-04-02 22:38:45.908880,https://www.jumpit.co.kr/position/15031,인공지능/머신러닝,rest api
66565,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",0,103,5,10,서울,구로구,70,2024-04-02 22:37:28.603984,https://www.jumpit.co.kr/position/23389,SW/솔루션,rest api
70400,프론트엔드 웹개발자 경력직 채용,캐럿글로벌,"['javascript', 'html5', 'css 3', 'vue.js', 'angularjs']",205,7620,1,8,서울,서초구,70,2024-04-02 22:37:14.667975,https://www.jumpit.co.kr/position/15124,프론트엔드 개발자,angularjs
70467,프론트엔드 개발자 (3년 이상),테이텀,"['typescript', 'vue.js', 'angularjs', 'React', 'JavaScript', 'HTML5']",2,96,3,5,서울,강남구,70,2024-04-02 22:37:35.461725,https://www.jumpit.co.kr/position/23548,프론트엔드 개발자,angularjs
70489,프론트엔드 개발자 채용,비엠텍시스템,"['java', 'javascript', 'html5', 'css 3', 'angularjs']",21,1303,2,5,서울,송파구,70,2024-04-02 22:37:44.636940,https://www.jumpit.co.kr/position/14995,프론트엔드 개발자,angularjs
75951,React /Angular 프론트엔드 개발자 채용,나우코딩랩스,"['angular 2', 'react', 'css 3', 'html5', 'sass']",12,589,3,20,서울,중구,70,2024-04-02 22:38:22.732588,https://www.jumpit.co.kr/position/15504,프론트엔드 개발자,sass
77778,퍼블리셔(WemixPlay),위메이드,"['react', 'sass', 'scss', 'html5', 'css 3', 'javascript']",19,455,4,10,경기,성남시,70,2024-04-02 22:37:25.166185,https://www.jumpit.co.kr/position/21994,웹퍼블리셔,sass
77811,퍼블리셔(WemixPlay),위메이드,"['react', 'sass', 'scss', 'html5', 'css 3', 'javascript']",19,455,4,10,경기,성남시,70,2024-04-02 22:37:25.166185,https://www.jumpit.co.kr/position/21994,블록체인,sass
81152,프론트엔드 웹개발자 경력직 채용,캐럿글로벌,"['javascript', 'html5', 'css 3', 'vue.js', 'angularjs']",205,7620,1,8,서울,서초구,70,2024-04-02 22:37:14.667975,https://www.jumpit.co.kr/position/15124,프론트엔드 개발자,vue.js
81219,프론트엔드 개발자 (3년 이상),테이텀,"['typescript', 'vue.js', 'angularjs', 'React', 'JavaScript', 'HTML5']",2,96,3,5,서울,강남구,70,2024-04-02 22:37:35.461725,https://www.jumpit.co.kr/position/23548,프론트엔드 개발자,vue.js
81462,"여행 IT 개발(JAVA, Spring)자 채용",틱스잇,"['java', 'react', 'vue.js', 'Spring', 'Spring Framework', 'Git', 'Jira', 'Linux', 'AWS']",38,4703,2,10,서울,성동구,70,2024-04-02 22:37:35.461725,https://www.jumpit.co.kr/position/9448,웹 풀스택 개발자,vue.js
84137,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",0,103,5,10,서울,구로구,70,2024-04-02 22:37:28.603984,https://www.jumpit.co.kr/position/23389,웹 풀스택 개발자,jsp
84269,글로벌 웹 분석 관련 개발자 (웹 분석 기술 지원),콘센트릭스서비스코리아,"['html5', 'javascript', 'jsp', 'google analytics']",3,408,2,15,서울,강남구,70,2024-04-02 22:39:06.815830,https://www.jumpit.co.kr/position/15646,웹 풀스택 개발자,jsp
85381,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",0,103,5,10,서울,구로구,70,2024-04-02 22:37:28.603984,https://www.jumpit.co.kr/position/23389,SW/솔루션,jsp
85934,[스패로우] 웹 취약점 분석 컨설턴트,파수,"['jsp', 'javascript', 'html5', 'css 3', 'windows', 'linux']",4,285,3,10,서울,마포구,70,2024-04-02 22:38:01.889774,https://www.jumpit.co.kr/position/15191,기술지원,jsp
85976,글로벌 웹 분석 관련 개발자 (웹 분석 기술 지원),콘센트릭스서비스코리아,"['html5', 'javascript', 'jsp', 'google analytics']",3,408,2,15,서울,강남구,70,2024-04-02 22:39:06.815830,https://www.jumpit.co.kr/position/15646,기술지원,jsp
89103,연구원/백엔드 개발자 (석사/2년 이상),테이텀,"['node.js', 'Python', 'Go', 'Ruby', 'mysql', 'redis', 'rabbitmq', 'MySQL', 'PostgreSQL', 'NoSql', 'Ansible']",3,57,2,4,서울,강남구,70,2024-04-02 22:38:52.914737,https://www.jumpit.co.kr/position/23543,서버/백엔드 개발자,redis
91533,[병역특례] 백엔드개발(Node.js) 산업기능요원 모집,넛지헬스케어,"['Node.js', 'mysql', 'amazon dynamodb', 'postgresql', 'elasticsearch', 'aws']",71,3924,0,3,서울,강남구,70,2024-04-02 22:37:38.890951,https://www.jumpit.co.kr/position/11999,서버/백엔드 개발자,postgresql
91879,"Linux 서버 SW C,C++ 개발",다우기술,"['c', 'c++', 'linux', 'postgresql', 'sqlite', 'jira', 'bitbucket', 'confluence', 'gitlab', 'intellij idea', 'openssl']",0,8,5,15,경기,성남시,70,2024-04-02 22:39:47.118733,https://www.jumpit.co.kr/position/24070,서버/백엔드 개발자,postgresql
93861,"Linux 서버 SW C,C++ 개발",다우기술,"['c', 'c++', 'linux', 'postgresql', 'sqlite', 'jira', 'bitbucket', 'confluence', 'gitlab', 'intellij idea', 'openssl']",0,8,5,15,경기,성남시,70,2024-04-02 22:39:47.118733,https://www.jumpit.co.kr/position/24070,SW/솔루션,postgresql
99954,프론트엔드 신입 및 경력,라온로드,"['Vue.js', 'React', 'three.js', 'WebGL', 'HTML5', 'CSS 3', 'JavaScript', 'AngularJS', 'ES6']",142,4606,0,10,경기,성남시,70,2024-04-02 22:37:12.338551,https://www.jumpit.co.kr/position/21221,프론트엔드 개발자,three.js
100027,프론트엔드 개발자,리빌더에이아이,"['JavaScript', 'React', 'HTML5', 'CSS 3', 'three.js', 'BabylonJS']",18,259,2,10,경기,성남시,70,2024-04-02 22:37:30.922520,https://www.jumpit.co.kr/position/23671,프론트엔드 개발자,three.js
